seg_count,atl07_dt,h_surf,w_gauss,fpb_corr,atl07_h,atl07_w,atl07_fpb
32302,38060912.28454726,0.05590304934641388,0.07499999832361937,0.02179127394,0.055923894,0.074,0.0217762
32303,38060912.28553578,0.040500050040019,0.08199999779462815,0.02254312299,0.04071685,0.081,0.0223262
32304,38060912.286605485,0.03403811793148925,0.06399999931454659,0.020966431095,0.034055613,0.062,0.020951927
32305,38060912.28759985,0.05855742124811325,0.09999999776482582,0.023934688140000004,0.054961495,0.089999996,0.024809321
32306,38060912.28843321,0.11029496443986098,0.115999998152256,0.026129403435,0.11031694,0.114999995,0.026111327
32307,38060912.28949541,0.11956868332807247,0.115999998152256,0.019047120465,0.11958623,0.114999995,0.019033944
32308,38060912.29065587,0.12061688008854432,0.0969999972730875,0.022701283515,0.1196688,0.095,0.021361802
32309,38060912.29144076,0.14596737903070256,0.09799999743700027,0.023135494995,0.14795817,0.095,0.022195179
32310,38060912.29254958,0.20040731359239583,0.115999998152256,0.021919778325,0.20739402,0.121,0.02099372
32311,38060912.29368618,0.21787345070941821,0.15699999481439592,0.015570021825,0.21786465,0.154,0.01616482
32312,38060912.29497002,0.22030194191226027,0.21099999397993088,0.013974057753,0.21734464,0.19999999,0.014523971
32313,38060912.29604703,0.24889250575691246,0.22599999755620956,0.018767868809999998,0.24989729,0.226,0.018754885
32314,38060912.29708682,0.2269111012387679,0.22299999073147775,0.019047120465,0.22692376,0.22199999,0.019033944
32315,38060912.29820505,0.1173925331192347,0.17199999392032622,0.01942261212,0.11556312,0.174,0.019456867
32316,38060912.29955008,0.027995248854724153,0.1369999937713146,0.016775935545,0.02912659,0.144,0.017138949
32317,38060912.300904095,0.032820613826483935,0.13799999356269838,0.015546069150000001,0.03283543,0.137,0.015535315
32318,38060912.30220201,0.07052504881356825,0.1479999989271164,0.014836459839000001,0.07053005,0.147,0.014826196
32319,38060912.3034047,0.13643745178586375,0.14199999272823333,0.019813714229999998,0.13994087,0.145,0.019409176
32320,38060912.30443135,0.14325624508745793,0.1389999933540821,0.019760909025000002,0.14325681,0.139,0.019747239
32321,38060912.30563613,0.06748371275218457,0.13499999977648258,0.017827390859999997,0.06392152,0.132,0.018194245
32322,38060912.306722775,0.02305363973587138,0.11099999584257603,0.020187205095,0.02307204,0.11,0.020173239
32323,38060912.307832465,0.018573439784042023,0.09299999549984932,0.01639698156,0.018303059,0.091,0.016385637
32324,38060912.30919608,0.02930619304894133,0.08999999612569809,0.015026875605,0.029317116,0.088999994,0.015016479
32325,38060912.31040081,0.041972477780376494,0.07899999842047692,0.020595892845,0.04000259,0.075,0.020994054
32326,38060912.31137768,0.05083929878577198,0.06399999931454659,0.01892237085,0.050855007,0.062,0.01890928
32327,38060912.312508516,0.043039405227242256,0.06799999848008156,0.018551271899999996,0.04304709,0.067,0.018538438
32328,38060912.31363461,0.03932158033844413,0.06799999848008156,0.017459702310000002,0.042733207,0.07,0.017090263
32329,38060912.31493036,0.05790091900330552,0.0969999972730875,0.017451539279999997,0.056908805,0.095,0.017439466
32330,38060912.31608619,0.06795411806938301,0.10399999842047691,0.01710209373,0.06696133,0.103,0.017090263
32331,38060912.31723279,0.07634154584643493,0.07699999883770943,0.01710209373,0.07536082,0.076,0.017090263
32332,38060912.318316124,0.08137159041284736,0.07199999839067459,0.01639698156,0.083081685,0.074,0.016385637
32333,38060912.31969275,0.08462377075679584,0.0809999980032444,0.015625044735,0.08493449,0.081999995,0.015614235
32334,38060912.32095911,0.055133483103809056,0.12299999669194221,0.018767868809999998,0.05718678,0.117,0.018382696
32335,38060912.322046176,0.03393145118307661,0.13999999314546585,0.023574292394999998,0.033531617,0.144,0.022685578
32336,38060912.322961,0.0451427011673351,0.1249999962747097,0.02584055784,0.04616696,0.124,0.02582268
32337,38060912.32377041,0.06797116155612581,0.1009999979287386,0.02763274965,0.06899193,0.099999994,0.027613632
32338,38060912.32474728,0.08589501011718781,0.10999999567866325,0.027074210685,0.08590402,0.11,0.02705548
32339,38060912.32563907,0.07873987574702745,0.1269999984651804,0.028039977135,0.079758056,0.126,0.02802058
32340,38060912.3264301,0.11752766192708286,0.14899999871850014,0.024826496385,0.11700401,0.132,0.024901947
32341,38060912.32757766,0.1555937869472963,0.115999998152256,0.021008587815,0.15945995,0.114999995,0.020173239
32342,38060912.32881951,0.09107651683440121,0.10499999858438969,0.01820072298,0.091088876,0.103999995,0.018188132
32343,38060912.33013119,0.06662912306071878,0.0969999972730875,0.016049445675,0.06738665,0.098,0.015694363
32344,38060912.33121264,0.05444684945330547,0.0969999972730875,0.017814519029999996,0.054459408,0.09599999,0.017802196
32345,38060912.33232677,0.04803517820991132,0.09399999529123307,0.019381286699999997,0.049040068,0.092999995,0.01936788
32346,38060912.333492726,0.05691340277019563,0.09299999549984932,0.018206841404999997,0.056925982,0.09199999,0.018194245
32347,38060912.334708676,0.05278287458879216,0.11499999649822712,0.018976712565,0.055556722,0.11,0.018963585
32348,38060912.33568812,0.05349054323023239,0.13499999977648258,0.021271286294999997,0.05350577,0.135,0.02125657
32349,38060912.33678618,0.07345897399310175,0.12999999895691872,0.020677937264999998,0.08097314,0.127,0.020257667
32350,38060912.33797444,0.08404863210624569,0.11499999649822712,0.019813714229999998,0.08506797,0.11399999,0.019800007
32351,38060912.33885945,0.05464730332649648,0.1309999991208315,0.0277456854,0.0631576,0.13,0.026118932
32352,38060912.33964834,-0.017757222575444764,0.10499999858438969,0.040804990155,0.01450426,0.121999994,0.038140673
32353,38060912.34026956,-0.020684739391167994,0.060999998822808266,0.013168183157999998,-0.0759182,0.069,0.06865059
32354,38060912.34065208,-0.07381652810293549,0.048999998904764655,0.048274536735000005,-0.01791048,0.0,0.04824114
32355,38060912.341142885,-0.057917389671538366,0.03499999921768904,0.037592390205,-0.02462101,0.0,0.050956693
32356,38060912.34197825,-0.014486600239462355,0.09099999591708183,0.020394393209999997,-0.024586797,0.091,0.030505026
32357,38060912.342670806,-0.04771676654188983,0.8029999881982803,0.016095943695,0.20625886,0.815,0.016105529
32358,38060912.34371568,0.7419104521004947,0.2289999969303608,0.01633390404,0.7429364,0.228,0.016322603
32359,38060912.344763294,0.7247006139408327,0.18199999928474425,0.019901258249999998,0.72564733,0.182,0.018957945
32360,38060912.345667675,0.7124501329546646,0.18399999886751175,0.019999552455,0.7134716,0.184,0.019985717
32361,38060912.346707076,0.6806475461318566,0.22999999672174454,0.017759339805,0.68167514,0.229,0.017747054
32362,38060912.34760628,0.5881480788031554,0.36500000208616257,0.014562763165499999,0.5882141,0.361,0.014552688
32363,38060912.348407336,0.38826606830994503,0.8039999902248383,0.011636672556,0.51984566,0.80399996,0.011628622
32364,38060912.34921595,0.7781089050487653,1.2679999828338624,0.010940053520999998,0.9728484,1.407,0.010137905
32365,38060912.35025737,0.582833647156697,0.8009999841451645,0.009416690294999999,0.45484984,0.801,0.0094101755
32366,38060912.351343565,0.5224101020920804,0.6479999780654907,0.009588765822,0.3923882,0.648,0.009582132
32367,38060912.35227147,0.940138703196328,0.7189999699592591,0.011051757649500001,0.7810982,0.719,0.011044112
32368,38060912.353260465,1.113751269478116,0.25399999171495435,0.014414097022499997,1.1137671,0.253,0.0144041255
32369,38060912.35421449,1.0622878235921602,0.5119999885559082,0.015659953545,1.0633051,0.51199996,0.01564912
32370,38060912.35512839,0.2444001004859837,0.544999971985817,0.016632662265,0.24541523,0.54499996,0.016621156
32371,38060912.355915554,0.02634186575729469,0.15399999767541886,0.0273186369,0.027369695,0.154,0.027299738
32372,38060912.356673546,0.019836042819894928,0.10999999567866325,0.029752606154999996,0.01986348,0.109,0.029732022
32373,38060912.35760426,0.0685225140775465,0.17500000074505806,0.020009229285,0.08433679,0.185,0.022054162
32374,38060912.35876747,0.22361956268101313,0.49299999624490737,0.01780165032,0.22464149,0.493,0.017789334
32375,38060912.35988686,0.6250895592986598,0.3499999940395355,0.01897106919,0.66810566,0.403,0.018957945
32376,38060912.36078747,0.6063936598892576,0.16599999517202377,0.023927665844999998,0.6074023,0.16499999,0.023911113
32377,38060912.36182629,0.5164880923789035,0.2789999857544899,0.020155989765,0.5174945,0.27699998,0.020142045
32378,38060912.362895384,0.17907713362793576,0.32599998712539674,0.017611510215,0.14861773,0.265,0.017248131
32379,38060912.36422877,0.1773738413100343,0.27099999636411665,0.013859669214,0.1750052,0.264,0.013850081
32380,38060912.36524112,0.24119107810152762,0.37099999040365217,0.010821635524499999,0.25182092,0.38599998,0.010814149
32381,38060912.366261184,0.27833810909276213,0.3699999898672104,0.013277771560500001,0.28186816,0.39,0.012532921
32382,38060912.36710315,0.31246078208318107,0.35699999779462815,0.01664961159,0.3035289,0.357,0.01767227
32383,38060912.36776361,0.2503233878469757,0.23999999463558197,0.019498674705,0.24934,0.22,0.019191498
32384,38060912.36875015,0.22490494450451148,0.15699999481439592,0.023087898885,0.23692364,0.152,0.022637198
32385,38060912.36986176,0.22961765354189545,0.1459999993443489,0.02234165544,0.22964284,0.145,0.0223262
32386,38060912.37074689,0.25312852818721154,0.14199999272823333,0.021053580975,0.25314698,0.14099999,0.021039017
32387,38060912.37165064,0.2601575525716653,0.20299999490380288,0.01612980531,0.2601802,0.203,0.016118646
32388,38060912.372657776,0.184104505370696,0.22599999755620956,0.015832848285,0.1851072,0.226,0.015821895
32389,38060912.37373232,0.17852030598162827,0.13499999977648258,0.01914353616,0.17953736,0.134,0.019130293
32390,38060912.37480643,0.15148283814981234,0.10399999842047691,0.022271625195,0.15153581,0.103,0.0217762
32391,38060912.37564238,0.13764853056919168,0.11299999617040157,0.023574292394999998,0.12738048,0.12,0.023557983
32392,38060912.376793355,0.18030488895230157,0.1989999957382679,0.01832326917,0.18998939,0.19999999,0.018310593
32393,38060912.37794459,0.2590275665248756,0.26299998760223386,0.015492363510000001,0.272138,0.269,0.015481646
32394,38060912.37893425,0.24018025165652457,0.27299999743700026,0.016051449345,0.2401858,0.27199998,0.016040346
32395,38060912.37998357,0.2578953649400928,0.3319999992847443,0.014940844521,0.25789216,0.332,0.014930508
32396,38060912.38112982,0.330888515734153,0.29699999541044236,0.015388922369999999,0.33428958,0.30699998,0.015667036
32397,38060912.382168554,0.26416712268130826,0.2789999857544899,0.018633716414999998,0.26519158,0.278,0.018620826
32398,38060912.383079626,0.18074218242266316,0.24399999380111695,0.01954411545,0.18197031,0.23099999,0.020517785
32399,38060912.384197146,0.16912945992926431,0.18799999058246614,0.017966976765,0.17014116,0.18699999,0.017954547
32400,38060912.38522612,0.15667326565415074,0.16399999856948852,0.019783225995,0.15668415,0.163,0.01976954
32401,38060912.386320196,0.1437891676990164,0.17299999371171,0.017966976765,0.1438052,0.173,0.017954547
32402,38060912.38734233,0.16109379463437445,0.2119999945163727,0.016791002745000002,0.16237405,0.21,0.015957838
32403,38060912.38856929,0.1683180376935276,0.2799999862909317,0.0145340256345,0.16932762,0.27999997,0.014523971
32404,38060912.3897508,0.1793048957844352,0.3699999898672104,0.0121213851015,0.18624955,0.36,0.012201789
32405,38060912.390720606,0.2107801524536672,0.41199998259544374,0.013414249793999999,0.2107887,0.41099998,0.01340497
32406,38060912.39165652,0.17887895711050383,0.3289999976754189,0.01633390404,0.17108478,0.32999998,0.016040346
32407,38060912.39283652,0.09238679251586834,0.1549999974668026,0.018683664585,0.093406275,0.154,0.01867074
32408,38060912.393889405,0.0461849326266508,0.11899999752640725,0.021008587815,0.047202557,0.118,0.020994054
32409,38060912.39498876,0.09227282237248247,0.13999999314546585,0.021008587815,0.09229304,0.139,0.020994054
32410,38060912.39609984,0.20785159690678423,0.1339999996125698,0.01936699377,0.20885964,0.133,0.019353595
32411,38060912.39726744,0.2482911350255259,0.10499999858438969,0.016710462975,0.24394721,0.105,0.017067427
32412,38060912.39857853,0.2159756359898264,0.13199999928474426,0.01883474055,0.21520501,0.128,0.019618144
32413,38060912.39958683,0.16124825614438887,0.16199999749660493,0.019470337155,0.16115157,0.162,0.019855434
32414,38060912.40085414,0.12764747046469882,0.1849999912083149,0.01914353616,0.1315715,0.19399999,0.016777854
32415,38060912.40185397,0.15424696391933068,0.1809999994933605,0.020155989765,0.15425614,0.18,0.020142045
32416,38060912.40288559,0.1953167683236181,0.21099999397993088,0.0188386542,0.19633013,0.21,0.018825622
32417,38060912.40395985,0.17205290689776565,0.15299999788403512,0.021822920370000002,0.17207076,0.152,0.021807823
32418,38060912.40500057,0.18508864475457276,0.09399999529123307,0.021237222645,0.18509679,0.092999995,0.02122253
32419,38060912.40592889,0.17663397545705362,0.0879999965429306,0.021867104444999997,0.17677861,0.092999995,0.022254888
32420,38060912.407024994,0.256890428572464,0.3439999908208847,0.017415197804999998,0.2568984,0.343,0.01740315
32421,38060912.40809795,0.296834333421101,0.3409999892115593,0.015215672745,0.2968356,0.341,0.015205147
32422,38060912.40921555,0.14729979525834747,0.24399999678134918,0.019783225995,0.14831127,0.243,0.01976954
32423,38060912.41015242,0.07644021358587683,0.1589999958872795,0.024299213325,0.077450976,0.15799999,0.024282403
32424,38060912.41125194,0.08095424325453493,0.1119999960064888,0.020560513425,0.08348448,0.111999996,0.020144766
32425,38060912.41233192,0.07999363114043678,0.09299999549984932,0.01892237085,0.078525506,0.091,0.01890928
32426,38060912.413392745,0.0925081222001447,0.10399999842047691,0.018183891599999998,0.09078902,0.103999995,0.018538438
32427,38060912.41465218,0.10377746005514776,0.12599999830126762,0.020595892845,0.10017791,0.121999994,0.021410557
32428,38060912.4156301,0.13337463573108277,0.16599999517202377,0.021413710485,0.1343936,0.16499999,0.021398896
32429,38060912.416662976,0.25887011518857594,0.2769999846816063,0.01655712867,0.2598888,0.276,0.016545674
32430,38060912.41756072,0.3050882768177656,0.3409999892115593,0.02136893493,0.31715444,0.335,0.022485266
32431,38060912.41829512,0.1967713146080463,0.371999990940094,0.023132441325,0.16527839,0.379,0.02384262
32432,38060912.41917819,-0.024630611154430326,0.0949999950826168,0.027418537575000002,-0.024610065,0.092999995,0.02739957
32433,38060912.419912376,-0.05144739405297205,0.05199999883770943,0.03543047973,-0.045195494,0.056999996,0.032399885
32434,38060912.42038937,-0.05167997784512046,0.041999997943639754,0.032848906214999994,-0.00044965744,0.0,0.02774928
32435,38060912.42075035,-0.06873080547871702,0.030999999307096005,0.05050105642499999,-0.06969914,0.029,0.05046612
32436,38060912.42121798,-0.015537383456379672,0.030999999307096005,-0.0023214920864999995,-0.06855749,0.027999999,0.05225066
32437,38060912.422188744,-0.02416918667702106,0.025999999418854714,0.011167642648499999,-0.016787546,0.022999998,0.05225066
32438,38060912.42287387,-0.03616835098987181,0.03299999926239252,0.016572426225,-0.0711561,0.03,0.05225066
32439,38060912.42343786,-0.06749153468686764,0.029999999329447746,0.050568587295,-0.024448998,0.053999998,0.05225066
